"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        2058,      -6.918300188,      -1.536616508,       -1.94442272,       1.379832281
          0,           0,        2059,      -6.920860697,      -1.539177058,      -1.946983306,       1.379832555
          0,           0,        2060,      -6.923421208,      -1.541737609,      -1.949543894,       1.379832827
          0,           0,        2061,      -6.925981719,      -1.544298161,      -1.952104481,       1.379833098
          0,           0,        2062,      -6.928542231,      -1.546858714,       -1.95466507,       1.379833368
          0,           0,        2063,      -6.931102744,      -1.549419267,      -1.957225659,       1.379833635
          0,           0,        2064,      -6.933663257,      -1.551979821,      -1.959786248,       1.379833902
          0,           0,        2065,      -6.936223772,      -1.554540375,      -1.962346837,       1.379834166
          0,           0,        2066,      -6.938784287,      -1.557100931,      -1.964907428,       1.379834429
          0,           0,        2067,      -6.941344804,      -1.559661487,      -1.967468018,       1.379834691
          0,           0,        2068,      -6.943905321,      -1.562222043,      -1.970028609,       1.379834951
          0,           0,        2069,      -6.946465839,        -1.5647826,        -1.9725892,       1.379835209
          0,           0,        2070,      -6.949026357,      -1.567343158,      -1.975149792,       1.379835466
          0,           0,        2071,      -6.951586876,      -1.569903716,      -1.977710384,       1.379835722
          0,           0,        2072,      -6.954147396,      -1.572464275,      -1.980270977,       1.379835976
          0,           0,        2073,      -6.956707917,      -1.575024834,       -1.98283157,       1.379836228
          0,           0,        2074,      -6.959268438,      -1.577585394,      -1.985392164,       1.379836479
          0,           0,        2075,      -6.961828961,      -1.580145955,      -1.987952758,       1.379836729
          0,           0,        2076,      -6.964389484,      -1.582706516,      -1.990513352,       1.379836977
          0,           0,        2077,      -6.966950007,      -1.585267078,      -1.993073947,       1.379837223
          0,           0,        2078,      -6.969510532,       -1.58782764,      -1.995634542,       1.379837468
          0,           0,        2079,      -6.972071057,      -1.590388203,      -1.998195138,       1.379837712
          0,           0,        2080,      -6.974631583,      -1.592948767,      -2.000755734,       1.379837954
          0,           0,        2081,      -6.977192109,      -1.595509331,       -2.00331633,       1.379838195
          0,           0,        2082,      -6.979752636,      -1.598069895,      -2.005876927,       1.379838434
          0,           0,        2083,      -6.982313164,       -1.60063046,      -2.008437524,       1.379838672
          0,           0,        2084,      -6.984873693,      -1.603191026,      -2.010998121,       1.379838909
          0,           0,        2085,      -6.987434222,      -1.605751592,      -2.013558719,       1.379839144
          0,           0,        2086,      -6.989994752,      -1.608312158,      -2.016119317,       1.379839378
          0,           0,        2087,      -6.992555283,      -1.610872725,      -2.018679916,        1.37983961
          0,           0,        2088,      -6.995115814,      -1.613433293,      -2.021240515,       1.379839842
          0,           0,        2089,      -6.997676346,       -1.61599386,      -2.023801114,       1.379840071
          0,           0,        2090,      -7.000236878,      -1.618554429,      -2.026361714,         1.3798403
          0,           0,        2091,      -7.002797412,      -1.621114998,      -2.028922314,       1.379840527
          0,           0,        2092,      -7.005357945,      -1.623675568,      -2.031482914,       1.379840752
          0,           0,        2093,       -7.00791848,      -1.626236138,      -2.034043515,       1.379840977
          0,           0,        2094,      -7.010479015,      -1.628796708,      -2.036604116,         1.3798412
          0,           0,        2095,      -7.013039551,      -1.631357279,      -2.039164717,       1.379841421
          0,           0,        2096,      -7.015600087,      -1.633917851,      -2.041725319,       1.379841642
          0,           0,        2097,      -7.018160624,      -1.636478422,      -2.044285921,       1.379841861
          0,           0,        2098,      -7.020721162,      -1.639038994,      -2.046846523,       1.379842079
          0,           0,        2099,        -7.0232817,      -1.641599567,      -2.049407126,       1.379842295
          0,           0,        2100,      -7.025842239,      -1.644160141,       -2.05196773,       1.379842511
          0,           0,        2101,      -7.028402778,      -1.646720714,      -2.054528333,       1.379842725
          0,           0,        2102,      -7.030963319,      -1.649281288,      -2.057088936,       1.379842937
          0,           0,        2103,       -7.03352386,      -1.651841863,      -2.059649541,       1.379843149
          0,           0,        2104,      -7.036084401,      -1.654402438,      -2.062210145,       1.379843359
          0,           0,        2105,      -7.038644943,      -1.656963013,       -2.06477075,       1.379843568
          0,           0,        2106,      -7.041205485,      -1.659523589,      -2.067331355,       1.379843776
          0,           0,        2107,      -7.043766028,      -1.662084165,       -2.06989196,       1.379843983
          0,           0,        2108,      -7.046326572,      -1.664644742,      -2.072452566,       1.379844188
          0,           0,        2109,      -7.048887116,      -1.667205319,      -2.075013172,       1.379844392
          0,           0,        2110,      -7.051447661,      -1.669765896,      -2.077573778,       1.379844595
          0,           0,        2111,      -7.054008206,      -1.672326474,      -2.080134384,       1.379844797
          0,           0,        2112,      -7.056568753,      -1.674887053,      -2.082694992,       1.379844998
          0,           0,        2113,      -7.059129299,      -1.677447632,      -2.085255599,       1.379845197
          0,           0,        2114,      -7.061689846,      -1.680008211,      -2.087816206,       1.379845395
          0,           0,        2115,      -7.064250394,       -1.68256879,      -2.090376814,       1.379845592
          0,           0,        2116,      -7.066810943,       -1.68512937,      -2.092937422,       1.379845788
